rows,columns,groups,workload,reference_route,before_median_ms,after_median_ms,delta_median_ms,before_iterations,after_iterations,delta_iterations,before_gc_count,after_gc_count,delta_gc_count,before_bench_allocated_bytes,after_bench_allocated_bytes,delta_bench_allocated_bytes,before_first_r_allocated_bytes,after_first_r_allocated_bytes,delta_first_r_allocated_bytes,before_first_r_largest_allocation_bytes,after_first_r_largest_allocation_bytes,delta_first_r_largest_allocation_bytes,before_first_owned_capture,after_first_owned_capture,delta_first_owned_capture,before_first_compact_copy,after_first_compact_copy,delta_first_compact_copy,before_first_staged_new,after_first_staged_new,delta_first_staged_new,before_first_old_journal,after_first_old_journal,delta_first_old_journal,before_first_native_scratch_allocated,after_first_native_scratch_allocated,delta_first_native_scratch_allocated,before_first_mutation_target_copy,after_first_mutation_target_copy,delta_first_mutation_target_copy,before_first_validation_scan_calls,after_first_validation_scan_calls,delta_first_validation_scan_calls,before_first_validation_scanned_values,after_first_validation_scanned_values,delta_first_validation_scanned_values,before_warm_r_allocated_bytes,after_warm_r_allocated_bytes,delta_warm_r_allocated_bytes,before_warm_r_largest_allocation_bytes,after_warm_r_largest_allocation_bytes,delta_warm_r_largest_allocation_bytes,before_warm_owned_capture,after_warm_owned_capture,delta_warm_owned_capture,before_warm_compact_copy,after_warm_compact_copy,delta_warm_compact_copy,before_warm_staged_new,after_warm_staged_new,delta_warm_staged_new,before_warm_old_journal,after_warm_old_journal,delta_warm_old_journal,before_warm_native_scratch_allocated,after_warm_native_scratch_allocated,delta_warm_native_scratch_allocated,before_warm_mutation_target_copy,after_warm_mutation_target_copy,delta_warm_mutation_target_copy,before_warm_validation_scan_calls,after_warm_validation_scan_calls,delta_warm_validation_scan_calls,before_warm_validation_scanned_values,after_warm_validation_scanned_values,delta_warm_validation_scanned_values,median_ratio,investigation_flag
100000,16,128,summarise_one,predecessor_safe_reference,44.3438779911958,45.8266839850694,1.4828059938736047,7.0,7.0,0.0,19.0,19.0,0.0,13880504.0,3821656.0,-10058848.0,13880360.0,3821656.0,-10058704.0,800048.0,400056.0,-399992.0,1603072.0,3072.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13880360.0,3821656.0,-10058704.0,800048.0,400056.0,-399992.0,1603072.0,3072.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0334387983425357,False
100000,16,128,summarise_one,public,44.4366200244986,45.8266839850694,1.3900639605707994,7.0,7.0,0.0,20.0,19.0,-1.0,13880696.0,3821656.0,-10059040.0,13880552.0,3821656.0,-10058896.0,800048.0,400056.0,-399992.0,1603072.0,3072.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13880552.0,3821656.0,-10058896.0,800048.0,400056.0,-399992.0,1603072.0,3072.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0312819462822427,False
1000000,16,128,summarise_one,public,60.9645810036454,59.858564985916,-1.1060160177294023,7.0,7.0,0.0,23.0,19.0,-4.0,136278136.0,36221528.0,-100056608.0,136277992.0,36221528.0,-100056464.0,8000048.0,4000056.0,-3999992.0,16003072.0,3072.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136277992.0,36221528.0,-100056464.0,8000048.0,4000056.0,-3999992.0,16003072.0,3072.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818580559478746,False
1000000,16,128,summarise_one,predecessor_safe_reference,61.5107420017011,59.858564985916,-1.6521770157850995,7.0,7.0,0.0,20.0,19.0,-1.0,136277944.0,36221528.0,-100056416.0,136277800.0,36221528.0,-100056272.0,8000048.0,4000056.0,-3999992.0,16003072.0,3072.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136277800.0,36221528.0,-100056272.0,8000048.0,4000056.0,-3999992.0,16003072.0,3072.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731400246197744,False
100000,8,16,summarise_width,predecessor_safe_reference,50.261736032553,48.5123890102841,-1.7493470222688998,7.0,7.0,0.0,20.0,20.0,0.0,32971328.0,8545744.0,-24425584.0,35985136.0,10471640.0,-25513496.0,800048.0,400056.0,-399992.0,5200768.0,768.0,-5200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-16.0,100000.0,0.0,-100000.0,32971328.0,8545744.0,-24425584.0,800048.0,400056.0,-399992.0,4000768.0,768.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-16.0,100000.0,0.0,-100000.0,0.9651952526841512,False
100000,8,16,summarise_width,public,51.3727130019106,48.5123890102841,-2.860323991626494,7.0,7.0,0.0,20.0,20.0,0.0,32971328.0,8545744.0,-24425584.0,34171472.0,10471640.0,-23699832.0,800048.0,400056.0,-399992.0,5200768.0,768.0,-5200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-16.0,100000.0,0.0,-100000.0,32971328.0,8545744.0,-24425584.0,800048.0,400056.0,-399992.0,4000768.0,768.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-16.0,100000.0,0.0,-100000.0,0.9443221152926046,False
1000000,8,16,summarise_width,public,132.703305978794,82.5687520264182,-50.134553952375796,7.0,7.0,0.0,46.0,24.0,-22.0,328171328.0,84145744.0,-244025584.0,340171472.0,84145744.0,-256025728.0,8000048.0,4000056.0,-3999992.0,52000768.0,768.0,-52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-16.0,1000000.0,0.0,-1000000.0,328171328.0,84145744.0,-244025584.0,8000048.0,4000056.0,-3999992.0,40000768.0,768.0,-40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-16.0,1000000.0,0.0,-1000000.0,0.6222056897332512,False
1000000,8,16,summarise_width,predecessor_safe_reference,133.271279017208,82.5687520264182,-50.702526990789806,7.0,7.0,0.0,45.0,24.0,-21.0,328171328.0,84145744.0,-244025584.0,340171472.0,84145744.0,-256025728.0,8000048.0,4000056.0,-3999992.0,52000768.0,768.0,-52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-16.0,1000000.0,0.0,-1000000.0,328171328.0,84145744.0,-244025584.0,8000048.0,4000056.0,-3999992.0,40000768.0,768.0,-40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-16.0,1000000.0,0.0,-1000000.0,0.619553985189539,False
100000,16,16,summarise_width,predecessor_safe_reference,97.5123090320267,93.2803300383966,-4.231978993630108,7.0,7.0,0.0,41.0,41.0,0.0,65862288.0,14697264.0,-51165024.0,68262576.0,14697264.0,-53565312.0,800048.0,400056.0,-399992.0,10401536.0,1536.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-32.0,200000.0,0.0,-200000.0,65862288.0,14697264.0,-51165024.0,800048.0,400056.0,-399992.0,8001536.0,1536.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-32.0,200000.0,0.0,-200000.0,0.9566005662706626,False
100000,16,16,summarise_width,public,96.3345430209301,93.2803300383966,-3.0542129825334996,7.0,7.0,0.0,43.0,41.0,-2.0,65862288.0,14697264.0,-51165024.0,68262576.0,14697264.0,-53565312.0,800048.0,400056.0,-399992.0,10401536.0,1536.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-32.0,200000.0,0.0,-200000.0,65862288.0,14697264.0,-51165024.0,800048.0,400056.0,-399992.0,8001536.0,1536.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-32.0,200000.0,0.0,-200000.0,0.9682957650832482,False
1000000,16,16,summarise_width,public,241.772653971566,171.491560991853,-70.28109297971301,7.0,7.0,0.0,73.0,42.0,-31.0,656262288.0,144297264.0,-511965024.0,680262576.0,144297264.0,-535965312.0,8000048.0,4000056.0,-3999992.0,104001536.0,1536.0,-104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-32.0,2000000.0,0.0,-2000000.0,656262288.0,144297264.0,-511965024.0,8000048.0,4000056.0,-3999992.0,80001536.0,1536.0,-80000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-32.0,2000000.0,0.0,-2000000.0,0.7093091719629363,False
1000000,16,16,summarise_width,predecessor_safe_reference,242.684288998134,171.491560991853,-71.19272800628102,7.0,7.0,0.0,76.0,42.0,-34.0,656262288.0,144297264.0,-511965024.0,680262576.0,144297264.0,-535965312.0,8000048.0,4000056.0,-3999992.0,104001536.0,1536.0,-104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-32.0,2000000.0,0.0,-2000000.0,656262288.0,144297264.0,-511965024.0,8000048.0,4000056.0,-3999992.0,80001536.0,1536.0,-80000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,-32.0,2000000.0,0.0,-2000000.0,0.706644676916731,False
100000,8,128,summarise_width,predecessor_safe_reference,359.981763001997,365.603847021703,5.622084019705994,7.0,7.0,0.0,187.0,188.0,1.0,33658576.0,9024552.0,-24634024.0,34858720.0,9024552.0,-25834168.0,800048.0,400056.0,-399992.0,5206144.0,6144.0,-5200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,-128.0,100000.0,0.0,-100000.0,33658576.0,9024552.0,-24634024.0,800048.0,400056.0,-399992.0,4006144.0,6144.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,-128.0,100000.0,0.0,-100000.0,1.01561769122086,False
100000,8,128,summarise_width,public,371.14307002048,365.603847021703,-5.5392229987770065,7.0,7.0,0.0,184.0,188.0,4.0,33658576.0,9024552.0,-24634024.0,34858720.0,9024552.0,-25834168.0,800048.0,400056.0,-399992.0,5206144.0,6144.0,-5200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,-128.0,100000.0,0.0,-100000.0,33658576.0,9024552.0,-24634024.0,800048.0,400056.0,-399992.0,4006144.0,6144.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,-128.0,100000.0,0.0,-100000.0,0.9850752352765973,False
1000000,8,128,summarise_width,public,431.050302024232,417.342731001554,-13.707571022677996,7.0,7.0,0.0,191.0,164.0,-27.0,328852944.0,84624168.0,-244228776.0,340853088.0,84624168.0,-256228920.0,8000048.0,4000056.0,-3999992.0,52006144.0,6144.0,-52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,-128.0,1000000.0,0.0,-1000000.0,328852944.0,84624168.0,-244228776.0,8000048.0,4000056.0,-3999992.0,40006144.0,6144.0,-40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,-128.0,1000000.0,0.0,-1000000.0,0.9681996023241217,False
1000000,8,128,summarise_width,predecessor_safe_reference,430.786139011616,417.342731001554,-13.443408010062,7.0,7.0,0.0,190.0,164.0,-26.0,328852944.0,84624168.0,-244228776.0,340853088.0,84624168.0,-256228920.0,8000048.0,4000056.0,-3999992.0,52006144.0,6144.0,-52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,-128.0,1000000.0,0.0,-1000000.0,328852944.0,84624168.0,-244228776.0,8000048.0,4000056.0,-3999992.0,40006144.0,6144.0,-40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,-128.0,1000000.0,0.0,-1000000.0,0.9687933134503673,False
100000,16,128,summarise_width,predecessor_safe_reference,712.209770019399,718.717207986629,6.507437967229976,7.0,7.0,0.0,404.0,396.0,-8.0,67196832.0,16134408.0,-51062424.0,69597120.0,16134408.0,-53462712.0,800048.0,400056.0,-399992.0,10412288.0,12288.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,-256.0,200000.0,0.0,-200000.0,67196832.0,16134408.0,-51062424.0,800048.0,400056.0,-399992.0,8012288.0,12288.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,-256.0,200000.0,0.0,-200000.0,1.00913696812535,False
100000,16,128,summarise_width,public,704.901479039108,718.717207986629,13.815728947520938,7.0,7.0,0.0,394.0,396.0,2.0,67196832.0,16134408.0,-51062424.0,69597120.0,16134408.0,-53462712.0,800048.0,400056.0,-399992.0,10412288.0,12288.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,-256.0,200000.0,0.0,-200000.0,67196832.0,16134408.0,-51062424.0,800048.0,400056.0,-399992.0,8012288.0,12288.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,-256.0,200000.0,0.0,-200000.0,1.0195995176040118,False
1000000,16,128,summarise_width,public,821.705681970343,792.272520047845,-29.433161922498016,7.0,7.0,0.0,358.0,338.0,-20.0,657585568.0,145733896.0,-511851672.0,681585856.0,145733896.0,-535851960.0,8000048.0,4000056.0,-3999992.0,104012288.0,12288.0,-104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,-256.0,2000000.0,0.0,-2000000.0,657585568.0,145733896.0,-511851672.0,8000048.0,4000056.0,-3999992.0,80012288.0,12288.0,-80000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,-256.0,2000000.0,0.0,-2000000.0,0.9641804084256529,False
1000000,16,128,summarise_width,predecessor_safe_reference,819.272783002816,792.272520047845,-27.00026295497105,7.0,7.0,0.0,359.0,338.0,-21.0,657585568.0,145733896.0,-511851672.0,681585856.0,145733896.0,-535851960.0,8000048.0,4000056.0,-3999992.0,104012288.0,12288.0,-104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,-256.0,2000000.0,0.0,-2000000.0,657585568.0,145733896.0,-511851672.0,8000048.0,4000056.0,-3999992.0,80012288.0,12288.0,-80000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,-256.0,2000000.0,0.0,-2000000.0,0.9670436226918108,False
